name,street_address,google_map,review_count,phone,restaurant_type,price_range,restaurant_main_type,latitude,longitude,review_type,review_score
Bobo Restaurant,"181 West 10th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7342970%2C-74.002619,1108,(212) 488-2626,French,$30 and under,French,40.7344781,-74.0026183,ambience_review,4.6
Bobo Restaurant,"181 West 10th Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7342970%2C-74.002619,1108,(212) 488-2626,French,$30 and under,French,40.7344781,-74.0026183,value_review,4.3
Rafele,"29 Seventh Ave. South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7307520%2C-74.004144,1325,(212) 242-1999,Italian,$31 to $50,Italian,40.7308623,-74.0041448,average_review,4.51325
Rafele,"29 Seventh Ave. South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7307520%2C-74.004144,1325,(212) 242-1999,Italian,$31 to $50,Italian,40.7308623,-74.0041448,food_review,4.6
Rafele,"29 Seventh Ave. South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7307520%2C-74.004144,1325,(212) 242-1999,Italian,$31 to $50,Italian,40.7308623,-74.0041448,service_review,4.3
Rafele,"29 Seventh Ave. South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7307520%2C-74.004144,1325,(212) 242-1999,Italian,$31 to $50,Italian,40.7308623,-74.0041448,ambience_review,4.4
Rafele,"29 Seventh Ave. South New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7307520%2C-74.004144,1325,(212) 242-1999,Italian,$31 to $50,Italian,40.7308623,-74.0041448,value_review,4.3
Essex,"119 Rivington St New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7197070%2C-73.987415,2167,(212) 533-9616,Fusion / Eclectic,$30 and under,Other,40.7197072,-73.987415,average_review,4.32167
Essex,"119 Rivington St New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7197070%2C-73.987415,2167,(212) 533-9616,Fusion / Eclectic,$30 and under,Other,40.7197072,-73.987415,food_review,4.2
Essex,"119 Rivington St New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7197070%2C-73.987415,2167,(212) 533-9616,Fusion / Eclectic,$30 and under,Other,40.7197072,-73.987415,service_review,4.2
Essex,"119 Rivington St New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7197070%2C-73.987415,2167,(212) 533-9616,Fusion / Eclectic,$30 and under,Other,40.7197072,-73.987415,ambience_review,4
Essex,"119 Rivington St New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7197070%2C-73.987415,2167,(212) 533-9616,Fusion / Eclectic,$30 and under,Other,40.7197072,-73.987415,value_review,4.1
Tiny's & the Bar Upstairs,"135 West Broadway New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7167470%2C-74.008037,663,(212) 374-1135,Contemporary American,$31 to $50,Contemporary American,40.7167037,-74.0079895,average_review,4.6663
Tiny's & the Bar Upstairs,"135 West Broadway New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7167470%2C-74.008037,663,(212) 374-1135,Contemporary American,$31 to $50,Contemporary American,40.7167037,-74.0079895,food_review,4.5
Tiny's & the Bar Upstairs,"135 West Broadway New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7167470%2C-74.008037,663,(212) 374-1135,Contemporary American,$31 to $50,Contemporary American,40.7167037,-74.0079895,service_review,4.2
Tiny's & the Bar Upstairs,"135 West Broadway New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7167470%2C-74.008037,663,(212) 374-1135,Contemporary American,$31 to $50,Contemporary American,40.7167037,-74.0079895,ambience_review,4.5
Tiny's & the Bar Upstairs,"135 West Broadway New York, NY  10002",//www.google.com/maps/search/?api=1&query=40.7167470%2C-74.008037,663,(212) 374-1135,Contemporary American,$31 to $50,Contemporary American,40.7167037,-74.0079895,value_review,4.1
BAAR BAAR,"13 E 1st St New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7243890%2C-73.991552,115,(212) 228-1200,Contemporary Indian,$31 to $50,Indian,40.724433,-73.991532,average_review,4.5115
BAAR BAAR,"13 E 1st St New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7243890%2C-73.991552,115,(212) 228-1200,Contemporary Indian,$31 to $50,Indian,40.724433,-73.991532,food_review,4.5
BAAR BAAR,"13 E 1st St New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7243890%2C-73.991552,115,(212) 228-1200,Contemporary Indian,$31 to $50,Indian,40.724433,-73.991532,service_review,4.2
BAAR BAAR,"13 E 1st St New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7243890%2C-73.991552,115,(212) 228-1200,Contemporary Indian,$31 to $50,Indian,40.724433,-73.991532,ambience_review,4.6
BAAR BAAR,"13 E 1st St New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7243890%2C-73.991552,115,(212) 228-1200,Contemporary Indian,$31 to $50,Indian,40.724433,-73.991532,value_review,4
The Musket Room,"265 Elizabeth St. CI New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7238560%2C-73.993735,768,(212) 219-0764,International,$31 to $50,Other,40.7239263,-73.9938218,average_review,4.8768
The Musket Room,"265 Elizabeth St. CI New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7238560%2C-73.993735,768,(212) 219-0764,International,$31 to $50,Other,40.7239263,-73.9938218,food_review,4.7
The Musket Room,"265 Elizabeth St. CI New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7238560%2C-73.993735,768,(212) 219-0764,International,$31 to $50,Other,40.7239263,-73.9938218,service_review,4.7
The Musket Room,"265 Elizabeth St. CI New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7238560%2C-73.993735,768,(212) 219-0764,International,$31 to $50,Other,40.7239263,-73.9938218,ambience_review,4.6
The Musket Room,"265 Elizabeth St. CI New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7238560%2C-73.993735,768,(212) 219-0764,International,$31 to $50,Other,40.7239263,-73.9938218,value_review,4.2
Delmonico's,"56 Beaver Street New York, NY  10004",//www.google.com/maps/search/?api=1&query=40.7050000%2C-74.01,3792,(212) 509-1144,Steakhouse,$50 and over,Steakhouse,40.7049925,-74.0105948,average_review,4.73792
Delmonico's,"56 Beaver Street New York, NY  10004",//www.google.com/maps/search/?api=1&query=40.7050000%2C-74.01,3792,(212) 509-1144,Steakhouse,$50 and over,Steakhouse,40.7049925,-74.0105948,food_review,4.7
Delmonico's,"56 Beaver Street New York, NY  10004",//www.google.com/maps/search/?api=1&query=40.7050000%2C-74.01,3792,(212) 509-1144,Steakhouse,$50 and over,Steakhouse,40.7049925,-74.0105948,service_review,4.6
Delmonico's,"56 Beaver Street New York, NY  10004",//www.google.com/maps/search/?api=1&query=40.7050000%2C-74.01,3792,(212) 509-1144,Steakhouse,$50 and over,Steakhouse,40.7049925,-74.0105948,ambience_review,4.6
Delmonico's,"56 Beaver Street New York, NY  10004",//www.google.com/maps/search/?api=1&query=40.7050000%2C-74.01,3792,(212) 509-1144,Steakhouse,$50 and over,Steakhouse,40.7049925,-74.0105948,value_review,4.2
Root & Bone,"200 E 3rd Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7227440%2C-73.983243,704,(646) 682-7080,Southern,$31 to $50,Other,40.7226894,-73.9833023,average_review,4.6704
Root & Bone,"200 E 3rd Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7227440%2C-73.983243,704,(646) 682-7080,Southern,$31 to $50,Other,40.7226894,-73.9833023,food_review,4.5
Root & Bone,"200 E 3rd Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7227440%2C-73.983243,704,(646) 682-7080,Southern,$31 to $50,Other,40.7226894,-73.9833023,service_review,4.5
Root & Bone,"200 E 3rd Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7227440%2C-73.983243,704,(646) 682-7080,Southern,$31 to $50,Other,40.7226894,-73.9833023,ambience_review,4.5
Root & Bone,"200 E 3rd Street New York, NY  10009",//www.google.com/maps/search/?api=1&query=40.7227440%2C-73.983243,704,(646) 682-7080,Southern,$31 to $50,Other,40.7226894,-73.9833023,value_review,4.2
Bâtard,"239 West Broadway New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7196440%2C-74.005962,913,(212) 219-2777,Modern European,$50 and over,Other Europe,40.7194666,-74.0057516,average_review,4.6913
Bâtard,"239 West Broadway New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7196440%2C-74.005962,913,(212) 219-2777,Modern European,$50 and over,Other Europe,40.7194666,-74.0057516,food_review,4.7
Bâtard,"239 West Broadway New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7196440%2C-74.005962,913,(212) 219-2777,Modern European,$50 and over,Other Europe,40.7194666,-74.0057516,service_review,4.5
Bâtard,"239 West Broadway New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7196440%2C-74.005962,913,(212) 219-2777,Modern European,$50 and over,Other Europe,40.7194666,-74.0057516,ambience_review,4.4
Bâtard,"239 West Broadway New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7196440%2C-74.005962,913,(212) 219-2777,Modern European,$50 and over,Other Europe,40.7194666,-74.0057516,value_review,4.2
Left Bank NYC,"117 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7351270%2C-74.00673,615,(212) 727-1170,American,$31 to $50,American,40.7351876,-74.0067386,average_review,4.6615
Left Bank NYC,"117 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7351270%2C-74.00673,615,(212) 727-1170,American,$31 to $50,American,40.7351876,-74.0067386,food_review,4.4
Left Bank NYC,"117 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7351270%2C-74.00673,615,(212) 727-1170,American,$31 to $50,American,40.7351876,-74.0067386,service_review,4.4
Left Bank NYC,"117 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7351270%2C-74.00673,615,(212) 727-1170,American,$31 to $50,American,40.7351876,-74.0067386,ambience_review,4.3
Left Bank NYC,"117 Perry Street New York, NY  10014",//www.google.com/maps/search/?api=1&query=40.7351270%2C-74.00673,615,(212) 727-1170,American,$31 to $50,American,40.7351876,-74.0067386,value_review,4.1
American Cut Steakhouse,"363 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7193040%2C-74.010204,791,(212) 226-4736,Steakhouse,$31 to $50,Steakhouse,40.7190959,-74.009992,average_review,4.6791
American Cut Steakhouse,"363 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7193040%2C-74.010204,791,(212) 226-4736,Steakhouse,$31 to $50,Steakhouse,40.7190959,-74.009992,food_review,4.6
American Cut Steakhouse,"363 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7193040%2C-74.010204,791,(212) 226-4736,Steakhouse,$31 to $50,Steakhouse,40.7190959,-74.009992,service_review,4.6
American Cut Steakhouse,"363 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7193040%2C-74.010204,791,(212) 226-4736,Steakhouse,$31 to $50,Steakhouse,40.7190959,-74.009992,ambience_review,4.5
American Cut Steakhouse,"363 Greenwich Street New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7193040%2C-74.010204,791,(212) 226-4736,Steakhouse,$31 to $50,Steakhouse,40.7190959,-74.009992,value_review,4
Khe-Yo,"157 Duane St. New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7169060%2C-74.008586,640,(212) 587-1089,Laotian,$31 to $50,Southeast Asian,40.716906,-74.008587,average_review,4.764
Khe-Yo,"157 Duane St. New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7169060%2C-74.008586,640,(212) 587-1089,Laotian,$31 to $50,Southeast Asian,40.716906,-74.008587,food_review,4.6
Khe-Yo,"157 Duane St. New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7169060%2C-74.008586,640,(212) 587-1089,Laotian,$31 to $50,Southeast Asian,40.716906,-74.008587,service_review,4.4
Khe-Yo,"157 Duane St. New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7169060%2C-74.008586,640,(212) 587-1089,Laotian,$31 to $50,Southeast Asian,40.716906,-74.008587,ambience_review,4.5
Khe-Yo,"157 Duane St. New York, NY  10013",//www.google.com/maps/search/?api=1&query=40.7169060%2C-74.008586,640,(212) 587-1089,Laotian,$31 to $50,Southeast Asian,40.716906,-74.008587,value_review,4.1
Toloache Thompson St.,"205 Thompson St. New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7285320%2C-73.99961,381,(212) 420-0600,Mexican,$31 to $50,Mexican,40.7287442,-73.9995539,average_review,4.5381
Toloache Thompson St.,"205 Thompson St. New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7285320%2C-73.99961,381,(212) 420-0600,Mexican,$31 to $50,Mexican,40.7287442,-73.9995539,food_review,4.4
Toloache Thompson St.,"205 Thompson St. New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7285320%2C-73.99961,381,(212) 420-0600,Mexican,$31 to $50,Mexican,40.7287442,-73.9995539,service_review,4
Toloache Thompson St.,"205 Thompson St. New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7285320%2C-73.99961,381,(212) 420-0600,Mexican,$31 to $50,Mexican,40.7287442,-73.9995539,ambience_review,4.1
Toloache Thompson St.,"205 Thompson St. New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7285320%2C-73.99961,381,(212) 420-0600,Mexican,$31 to $50,Mexican,40.7287442,-73.9995539,value_review,3.9
Nobu Downtown | Bar & Lounge,"195 Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7109650%2C-74.009676,33,(212) 219-0500,Japanese,$50 and over,Japanese & Koren,40.7111,-74.0093,average_review,4.733
Nobu Downtown | Bar & Lounge,"195 Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7109650%2C-74.009676,33,(212) 219-0500,Japanese,$50 and over,Japanese & Koren,40.7111,-74.0093,food_review,4.7
Nobu Downtown | Bar & Lounge,"195 Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7109650%2C-74.009676,33,(212) 219-0500,Japanese,$50 and over,Japanese & Koren,40.7111,-74.0093,service_review,4.4
Nobu Downtown | Bar & Lounge,"195 Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7109650%2C-74.009676,33,(212) 219-0500,Japanese,$50 and over,Japanese & Koren,40.7111,-74.0093,ambience_review,4.5
Nobu Downtown | Bar & Lounge,"195 Broadway New York, NY  10007",//www.google.com/maps/search/?api=1&query=40.7109650%2C-74.009676,33,(212) 219-0500,Japanese,$50 and over,Japanese & Koren,40.7111,-74.0093,value_review,3.9
Feast,"102 3rd Ave. New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7325550%2C-73.98797,554,(212) 529-8880,Contemporary American,$31 to $50,Contemporary American,40.7325298,-73.9880648,average_review,4.6554
Feast,"102 3rd Ave. New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7325550%2C-73.98797,554,(212) 529-8880,Contemporary American,$31 to $50,Contemporary American,40.7325298,-73.9880648,food_review,4.6
Feast,"102 3rd Ave. New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7325550%2C-73.98797,554,(212) 529-8880,Contemporary American,$31 to $50,Contemporary American,40.7325298,-73.9880648,service_review,4.7
Feast,"102 3rd Ave. New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7325550%2C-73.98797,554,(212) 529-8880,Contemporary American,$31 to $50,Contemporary American,40.7325298,-73.9880648,ambience_review,4.6
Feast,"102 3rd Ave. New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7325550%2C-73.98797,554,(212) 529-8880,Contemporary American,$31 to $50,Contemporary American,40.7325298,-73.9880648,value_review,4.3
Temple Court,"5 Beekman Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7111940%2C-74.006901,392,(212) 658-1848,American,$31 to $50,American,40.7112749,-74.0068449,average_review,4.6392
Temple Court,"5 Beekman Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7111940%2C-74.006901,392,(212) 658-1848,American,$31 to $50,American,40.7112749,-74.0068449,food_review,4.5
Temple Court,"5 Beekman Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7111940%2C-74.006901,392,(212) 658-1848,American,$31 to $50,American,40.7112749,-74.0068449,service_review,4.4
Temple Court,"5 Beekman Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7111940%2C-74.006901,392,(212) 658-1848,American,$31 to $50,American,40.7112749,-74.0068449,ambience_review,4.7
Temple Court,"5 Beekman Street New York, NY  10003",//www.google.com/maps/search/?api=1&query=40.7111940%2C-74.006901,392,(212) 658-1848,American,$31 to $50,American,40.7112749,-74.0068449,value_review,4.1
Pera Soho,"54 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7239430%2C-74.00341,570,(212) 878-6305,Mediterranean,$31 to $50,Mediterranean,40.7237816,-74.0032266,average_review,4.357
Pera Soho,"54 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7239430%2C-74.00341,570,(212) 878-6305,Mediterranean,$31 to $50,Mediterranean,40.7237816,-74.0032266,food_review,4.2
Pera Soho,"54 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7239430%2C-74.00341,570,(212) 878-6305,Mediterranean,$31 to $50,Mediterranean,40.7237816,-74.0032266,service_review,3.7
Pera Soho,"54 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7239430%2C-74.00341,570,(212) 878-6305,Mediterranean,$31 to $50,Mediterranean,40.7237816,-74.0032266,ambience_review,4.4
Pera Soho,"54 Thompson Street New York, NY  10012",//www.google.com/maps/search/?api=1&query=40.7239430%2C-74.00341,570,(212) 878-6305,Mediterranean,$31 to $50,Mediterranean,40.7237816,-74.0032266,value_review,3.9
